StudentId,CourseId,Section no,seat no
548,147,2,160
548,39,2,47
549,66,2,40
549,87,2,45
549,82,2,40
550,75,1,61
550,92,1,39
550,126,1,53
551,112,1,45
551,38,2,43
551,140,2,49
551,31,1,47
552,42,2,50
552,19,2,54
552,69,2,44
553,26,2,50
553,56,1,56
553,36,2,103
554,16,1,44
554,29,1,43
554,86,1,53
555,105,1,49
555,70,2,109
555,48,1,44
556,148,1,40
556,96,1,47
556,122,2,53
557,63,1,45
557,27,2,61
557,36,2,104
558,69,1,42
558,112,1,46
558,41,2,47
559,124,2,59
559,83,2,49
559,119,2,57
559,63,1,46
560,12,2,144
560,135,1,58
560,105,1,50
561,31,1,48
561,24,2,56
561,43,1,56
562,42,2,51
562,19,1,103
562,101,2,43
563,130,2,51
563,29,1,44
563,63,1,47
563,109,2,41
564,28,2,41
564,16,2,50
564,41,1,46
564,120,1,41
565,17,1,43
565,137,1,53
565,82,2,41
566,105,2,53
566,54,2,44
566,29,1,45
566,30,2,40
567,12,2,145
567,77,1,57
567,135,1,59
568,124,2,60
568,136,2,46
568,39,2,48
569,40,2,111
569,90,2,41
569,126,1,54
570,56,1,57
570,61,1,40
570,147,2,161
571,103,1,58
571,101,1,40
571,106,2,47
572,2,1,162
572,84,2,42
572,91,2,46
573,30,2,41
573,43,2,60
573,6,2,159
574,115,2,50
574,74,2,60
574,129,2,62
575,60,1,49
575,134,2,55
575,13,2,49
576,83,2,50
576,135,2,46
576,90,2,42
577,111,1,160
577,52,1,45
577,26,1,49
578,19,2,55
578,82,2,42
578,132,1,49
578,43,2,61
579,96,1,48
579,112,1,47
579,140,2,50
580,54,2,45
580,110,2,50
580,97,1,40
581,76,2,146
581,11,1,48
581,88,1,40
581,29,1,46
582,79,1,48
582,2,1,163
582,25,2,44
583,40,2,112
583,39,2,49
583,81,2,57
584,68,1,49
584,85,2,49
584,130,1,53
585,55,2,44
585,115,2,51
585,4,1,39
586,45,1,142
586,102,2,53
586,6,1,42
587,41,2,48
587,120,2,60
587,69,1,43
587,62,1,46
588,96,1,49
588,59,2,46
588,147,2,162
589,54,2,46
589,27,2,62
589,20,1,56
590,92,2,45
590,58,1,144
590,96,1,50
591,24,1,46
591,6,1,43
591,124,1,45
592,150,1,52
592,101,1,41
592,26,2,51
593,99,2,40
593,26,2,52
593,119,2,58
594,45,1,143
594,3,2,53
594,6,1,44
595,100,1,50
595,99,2,41
595,4,1,40
595,87,2,46
596,16,1,45
596,119,2,59
596,48,1,45
596,20,2,56
597,38,2,44
597,56,1,58
597,21,1,47
597,97,2,47
598,74,1,52
598,114,1,52
598,124,1,46
599,109,2,42
599,43,1,57
599,24,1,47
600,3,1,42
600,71,1,50
600,112,1,48
601,78,2,160
601,41,2,49
601,16,1,46
602,83,1,44
602,87,2,47
602,79,1,49
602,118,2,45
603,139,2,159
603,59,1,57
603,136,2,47
603,52,2,55
604,26,1,50
604,31,1,49
604,110,2,51
604,75,1,62
605,13,2,50
605,123,2,48
605,119,1,49
606,31,1,50
606,49,2,158
606,95,1,48
607,23,1,159
607,39,2,50
607,122,2,54
608,9,1,46
608,62,1,47
608,40,2,113
609,120,1,42
609,60,1,50
609,41,1,47
609,38,2,45
610,68,1,50
610,111,1,161
610,94,1,48
611,123,2,49
611,38,1,56
611,32,2,47
611,119,1,50
612,121,2,42
612,124,2,61
612,45,1,144
613,24,2,57
613,109,2,43
613,30,1,45
614,24,2,58
614,58,1,145
614,121,1,58
614,141,2,33
615,82,1,44
615,133,2,159
615,114,2,35
616,147,2,163
616,75,2,44
616,84,2,43
616,99,2,42
617,110,2,52
617,121,1,59
617,115,2,52
618,112,1,49
618,113,1,52
618,47,2,56
619,129,2,63
619,82,1,45
619,105,2,54
620,100,2,154
620,54,2,47
620,93,2,145
621,4,1,41
621,131,1,143
621,146,1,53
622,21,1,48
622,48,1,46
622,89,2,47
623,73,1,146
623,111,1,162
623,92,2,46
624,32,2,48
624,42,1,139
624,15,2,53
624,59,2,47
625,49,1,142
625,17,1,44
625,97,1,41
626,126,1,55
626,3,1,43
626,102,1,104
627,29,1,47
627,59,2,48
627,117,2,63
628,71,2,43
628,62,2,48
628,83,2,51
629,31,1,51
629,20,2,57
629,94,1,49
630,15,2,54
630,52,2,56
630,124,2,62
631,112,2,42
631,18,2,44
631,16,1,47
632,16,1,48
632,12,1,43
632,82,2,43
633,38,2,46
633,62,2,49
633,88,2,50
633,85,2,50
634,12,1,44
634,9,1,47
634,68,1,51
635,91,1,41
635,60,1,51
635,6,2,160
636,130,2,52
636,23,2,107
636,99,2,43
637,18,2,45
637,91,2,47
637,59,1,58
638,13,2,51
638,132,1,50
638,72,1,50
639,52,2,57
639,101,2,44
639,89,2,48
640,128,1,56
640,3,1,44
640,86,1,54
640,17,1,45
641,97,2,48
641,148,1,41
641,114,1,53
642,131,1,144
642,19,1,104
642,45,1,145
643,95,2,54
643,31,1,52
643,59,2,49
644,134,2,56
644,110,2,53
644,17,1,46
644,23,2,108
645,56,2,50
645,113,1,53
645,13,2,52
646,12,2,146
646,20,2,58
646,96,1,51
647,6,2,161
647,125,2,51
647,114,1,54
648,20,2,59
648,71,2,44
648,58,1,146
649,100,2,155
649,132,1,51
649,149,2,50
650,12,1,45
650,74,1,53
650,19,1,105
651,25,2,45
651,132,1,52
651,121,2,43
652,43,2,62
652,22,1,48
652,84,2,44
653,3,2,54
653,32,1,50
653,71,1,51
654,135,1,60
654,150,2,49
654,95,2,55
655,127,2,45
655,86,1,55
655,49,1,143
656,76,2,147
656,100,1,51
656,121,1,60
657,110,2,54
657,125,2,52
657,48,1,47
658,107,1,53
658,26,1,51
658,88,1,41
658,56,1,59
659,78,2,161
659,102,1,105
659,134,2,57
660,19,2,56
660,101,2,45
660,136,2,48
661,140,2,51
661,133,2,160
661,102,1,106
662,36,2,105
662,21,1,49
662,41,1,48
663,126,1,56
663,52,2,58
663,24,2,59
663,120,2,61
664,83,2,52
664,132,2,58
664,53,1,54
665,65,2,55
665,3,2,55
665,25,2,46
665,96,1,52
666,72,1,51
666,95,2,56
666,59,1,59
667,146,1,54
667,102,2,54
667,109,2,44
668,115,2,53
668,88,2,51
668,68,1,52
669,102,2,55
669,76,2,148
669,137,2,45
670,56,1,60
670,149,2,51
670,16,2,51
671,105,1,51
671,132,2,59
671,78,1,41
671,38,2,47
672,99,2,44
672,130,1,54
672,136,2,49
673,99,2,45
673,62,2,50
673,9,1,48
674,62,1,48
674,16,2,52
674,112,1,50
675,9,1,49
675,97,2,49
675,20,2,60
676,23,1,160
676,72,1,52
676,1,1,160
676,25,2,47
677,78,2,162
677,25,2,48
677,29,1,48
677,2,1,164
678,25,2,49
678,120,2,62
678,49,2,159
679,74,1,54
679,127,2,46
679,87,2,48
680,93,2,146
680,144,1,45
680,110,2,55
681,95,2,57
681,61,1,41
681,42,1,140
682,32,1,51
682,30,1,46
682,85,2,51
683,132,1,53
683,103,1,59
683,118,2,46
684,136,2,50
684,38,1,57
684,140,2,52
685,4,1,42
685,32,1,52
685,61,1,42
685,56,2,51
686,22,1,49
686,82,1,46
686,39,2,51
687,103,1,60
687,75,1,63
687,6,1,45
688,78,2,163
688,62,1,49
688,136,2,51
689,54,2,48
689,60,1,52
689,82,2,44
690,84,2,45
690,54,2,49
690,21,1,50
691,19,1,106
691,81,2,58
691,150,1,53
691,12,1,46
692,118,1,161
692,78,2,164
692,23,2,109
693,52,1,46
693,144,1,46
693,59,1,60
694,52,1,47
694,10,2,33
694,115,2,54
694,80,1,56
695,124,2,63
695,116,1,57
695,85,2,52
696,69,1,44
696,23,2,110
696,97,2,50
697,10,2,34
697,99,2,46
697,124,1,47
698,52,1,48
698,56,1,61
698,95,2,58
699,130,2,53
699,50,1,142
699,78,1,42
700,87,2,49
700,21,1,51
700,54,2,50
701,74,2,61
701,21,1,52
701,53,1,55
701,139,2,160
702,146,1,55
702,84,2,46
702,19,2,57
703,148,1,42
703,62,1,50
703,130,1,55
703,134,2,58
704,32,2,49
704,130,1,56
704,78,2,165
705,130,2,54
705,39,2,52
705,62,1,51
706,24,1,48
706,43,1,58
706,55,2,45
707,92,2,47
707,46,2,55
707,75,1,64
708,112,1,51
708,114,2,36
708,52,1,49
709,114,1,55
709,75,2,45
709,141,1,44
710,72,1,53
710,139,2,161
710,23,2,111
710,141,2,34
711,30,1,47
711,117,2,64
711,120,2,63
711,132,2,60
712,114,1,56
712,20,1,57
712,81,2,59
713,75,1,65
713,148,1,43
713,110,2,56
714,117,2,65
714,127,2,47
714,82,2,45
714,49,1,144
715,91,1,42
715,32,1,53
715,21,1,53
716,96,1,53
716,92,2,48
716,103,1,61
717,24,2,60
717,3,1,45
717,92,1,40
718,52,2,59
718,2,1,165
718,24,2,61
719,23,1,161
719,38,2,48
719,26,1,52
720,52,2,60
720,80,1,57
720,9,1,50
720,94,1,50
721,91,1,43
721,137,1,54
721,63,1,48
722,52,1,50
722,97,1,42
722,59,1,61
723,89,2,49
723,81,2,60
723,120,1,43
723,54,2,51
724,2,1,166
724,33,2,48
724,126,1,57
725,70,2,110
725,132,1,54
725,77,1,58
725,40,2,114
726,102,1,107
726,1,1,161
726,106,2,48
727,140,2,53
727,85,2,53
727,134,2,59
728,11,1,49
728,141,2,35
728,91,1,44
729,39,2,53
729,50,1,143
729,99,2,47
729,26,2,53
730,68,1,53
730,132,1,55
730,101,2,46
731,106,2,49
731,88,1,42
731,82,2,46
731,52,2,61
732,71,2,45
732,109,2,45
732,83,1,45
732,43,1,59
733,133,2,161
733,150,1,54
733,37,1,160
734,124,2,64
734,72,1,54
734,74,1,55
735,67,1,54
735,125,2,53
735,120,2,64
736,65,2,56
736,129,2,64
736,48,1,48
737,136,2,52
737,106,2,50
737,113,1,54
738,128,1,57
738,124,1,48
738,9,1,51
739,34,1,44
739,43,2,63
739,75,1,66
739,120,2,65
740,88,1,43
740,24,2,62
740,69,1,45
741,135,1,61
741,16,2,53
741,139,2,162
742,45,1,146
742,73,1,147
742,121,1,61
743,82,2,47
743,83,1,46
743,51,2,42
744,71,2,46
744,24,1,49
744,79,1,50
745,117,2,66
745,58,1,147
745,26,2,54
746,25,2,50
746,12,1,47
746,54,2,52
746,103,1,62
747,65,2,57
747,114,1,57
747,136,2,53
747,34,1,45
748,114,2,37
748,9,1,52
748,59,1,62
748,148,1,44
749,27,2,63
749,84,2,47
749,148,1,45
750,96,2,146
750,134,2,60
750,124,1,49
751,69,1,46
751,12,1,48
751,47,2,57
752,5,2,107
752,12,1,49
752,62,1,52
753,28,2,42
753,45,1,147
753,69,2,45
754,118,1,162
754,103,1,63
754,30,1,48
755,95,1,49
755,56,2,52
755,31,1,53
756,94,1,51
756,90,2,43
756,45,1,148
757,132,1,56
757,66,2,41
757,71,2,47
758,49,2,160
758,38,1,58
758,119,2,60
759,130,1,57
759,83,2,53
759,62,1,53
760,117,2,67
760,101,1,42
760,39,2,54
760,120,2,66
761,125,2,54
761,78,2,166
761,43,2,64
762,22,1,50
762,102,1,108
762,12,2,147
763,80,1,58
763,87,2,50
763,132,1,57
764,137,2,46
764,56,2,53
764,24,2,63
765,6,1,46
765,67,1,55
765,18,2,46
766,122,2,55
766,149,2,52
766,59,2,50
767,74,1,56
767,134,2,61
767,63,1,49
767,3,1,46
768,129,2,65
768,88,2,52
768,93,2,147
769,41,1,49
769,129,2,66
769,89,2,50
769,95,1,50
770,56,1,62
770,36,2,106
770,18,2,47
771,27,2,64
771,96,2,147
771,140,2,54
772,22,1,51
772,71,1,52
772,97,1,43
773,42,1,141
773,54,2,53
773,101,1,43
773,68,1,54
774,22,1,52
774,113,1,55
774,81,2,61
775,112,1,52
775,146,1,56
775,126,1,58
775,75,1,67
776,39,2,55
776,94,1,52
776,3,2,56
776,92,2,49
777,9,1,53
777,36,2,107
777,25,2,51
777,23,2,112
778,24,1,50
778,52,1,51
778,83,2,54
779,113,1,56
779,105,1,52
779,52,1,52
780,72,1,55
780,41,2,50
780,19,1,107
781,113,1,57
781,123,2,50
781,15,2,55
782,103,1,64
782,22,1,53
782,92,2,50
783,97,2,51
783,10,2,35
783,83,2,55
784,87,2,51
784,77,1,59
784,62,2,51
785,111,1,163
785,88,1,44
785,146,1,57
786,91,1,45
786,60,1,53
786,6,2,162
787,34,1,46
787,76,2,149
787,82,2,48
788,69,1,47
788,88,2,53
788,41,1,50
789,59,2,51
789,101,2,47
789,100,2,156
790,67,1,56
790,27,2,65
790,131,1,145
791,12,2,148
791,84,2,48
791,132,2,61
792,94,1,53
792,70,2,111
792,150,1,55
792,112,2,43
793,87,2,52
793,37,1,161
793,30,2,42
794,109,2,46
794,97,1,44
794,78,2,167
795,18,2,48
795,23,2,113
795,100,2,157
795,41,2,51
796,55,2,46
796,88,2,54
796,121,2,44
797,48,1,49
797,94,1,54
797,95,2,59
797,43,2,65
798,83,1,47
798,102,2,56
798,122,2,56
798,46,2,56
799,12,2,149
799,105,1,53
799,135,1,62
800,16,1,49
800,59,1,63
800,91,1,46
801,67,1,57
801,9,2,44
801,26,2,55
802,37,1,162
802,83,2,56
802,119,1,51
803,21,1,54
803,119,2,61
803,84,2,49
804,70,2,112
804,40,2,115
804,96,2,148
805,137,1,55
805,97,1,45
805,53,1,56
806,129,2,67
806,54,2,54
806,120,2,67
807,43,2,66
807,105,1,54
807,125,2,55
808,134,2,62
808,131,1,146
808,61,1,43
809,61,1,44
809,133,2,162
809,73,1,148
810,70,2,113
810,78,1,43
810,52,1,53
811,41,1,51
811,95,2,60
811,45,1,149
812,39,2,56
812,114,2,38
812,84,2,50
813,113,1,58
813,146,1,58
813,100,1,52
814,43,2,67
814,123,2,51
814,72,1,56
815,99,2,48
815,69,1,48
815,84,2,51
816,113,1,59
816,100,2,158
816,114,1,58
816,39,2,57
817,96,2,149
817,100,2,159
817,33,2,49
817,114,1,59
818,33,2,50
818,95,2,61
818,114,1,60
818,74,1,57
819,72,1,57
819,130,2,55
819,88,1,45
820,87,2,53
820,53,1,57
820,149,2,53
821,150,1,56
821,112,1,53
821,73,1,149
822,2,1,167
822,137,2,47
822,101,2,48
823,59,2,52
823,81,2,62
823,141,1,45
824,52,2,62
824,24,2,64
824,49,2,161
825,102,1,109
825,129,2,68
825,87,2,54
826,130,1,58
826,38,1,59
826,119,1,52
827,91,2,48
827,135,1,63
827,62,2,52
828,74,2,62
828,32,1,54
828,20,1,58
828,24,2,65
829,30,2,43
829,82,2,49
829,26,2,56
829,76,2,150
830,114,2,39
830,94,1,55
830,3,2,57
831,146,1,59
831,133,2,163
831,135,2,47
832,135,1,64
832,118,1,163
832,107,1,54
833,60,1,54
833,52,2,63
833,114,2,40
834,56,1,63
834,18,2,49
834,121,1,62
835,69,2,46
835,73,1,150
835,52,1,54
835,62,1,54
836,117,2,68
836,16,2,54
836,77,1,60
837,105,1,55
837,15,2,56
837,19,2,58
838,60,1,55
838,107,1,55
838,125,2,56
839,113,1,60
839,97,2,52
839,33,2,51
840,85,2,54
840,84,2,52
840,62,1,55
841,4,1,43
841,6,2,163
841,40,2,116
841,114,1,61
842,64,2,46
842,88,1,46
842,28,2,43
842,103,1,65
843,77,1,61
843,76,2,151
843,75,2,46
844,64,2,47
844,137,1,56
844,150,2,50
844,91,1,47
845,61,1,45
845,112,2,44
845,17,1,47
846,13,2,53
846,121,2,45
846,146,1,60
846,63,1,50
847,75,1,68
847,123,2,52
847,58,1,148
847,42,1,142
848,50,1,144
848,116,1,58
848,21,1,55
849,149,2,54
849,95,2,62
849,15,2,57
850,73,1,151
850,88,1,47
850,102,2,57
851,117,2,69
851,59,2,53
851,9,2,45
852,148,1,46
852,113,1,61
852,135,2,48
853,63,1,51
853,20,2,61
853,102,1,110
854,42,2,52
854,87,2,55
854,100,2,160
855,102,2,58
855,129,2,69
855,116,1,59
856,52,2,64
856,100,1,53
856,43,2,68
856,45,1,150
857,43,2,69
857,51,2,43
857,103,1,66
858,2,1,168
858,74,2,63
858,3,1,47
859,148,1,47
859,121,2,46
859,119,2,62
860,78,1,44
860,149,2,55
860,96,1,54
860,82,2,50
861,45,1,151
861,140,2,55
861,83,1,48
862,87,2,56
862,17,1,48
862,84,2,53
863,47,2,58
863,125,2,57
863,73,1,152
864,137,1,57
864,103,1,67
864,91,1,48
865,39,2,58
865,93,2,148
865,132,2,62
865,69,1,49
866,110,2,57
866,105,2,55
866,91,2,49
867,24,1,51
867,38,2,49
867,63,1,52
868,150,2,51
868,111,1,164
868,136,2,54
869,27,2,66
869,26,1,53
869,121,2,47
870,136,2,55
870,109,2,47
870,92,2,51
870,82,2,51
871,66,2,42
871,32,2,50
871,26,2,57
872,105,2,56
872,62,1,56
872,86,1,56
872,96,1,55
873,20,1,59
873,94,1,56
873,59,1,64
874,38,1,60
874,93,2,149
874,120,2,68
875,137,1,58
875,43,2,70
875,135,1,65
876,43,1,60
876,18,2,50
876,100,1,54
877,2,1,169
877,56,1,64
877,12,1,50
877,36,2,108
878,23,1,162
878,39,2,59
878,54,2,55
878,136,2,56
879,107,1,56
879,135,2,49
879,13,2,54
880,137,2,48
880,37,1,163
880,88,2,55
881,21,1,56
881,126,1,59
881,128,1,58
882,137,2,49
882,83,2,57
882,150,1,57
883,6,1,47
883,95,2,63
883,66,2,43
884,41,1,52
884,118,1,164
884,91,2,50
885,121,1,63
885,82,1,47
885,75,2,47
886,56,1,65
886,81,2,63
886,5,2,108
886,32,2,51
887,55,2,47
887,95,1,51
887,43,2,71
888,62,1,57
888,78,1,45
888,60,1,56
889,31,1,54
889,125,2,58
889,89,2,51
890,94,1,57
890,12,2,150
890,111,1,165
891,3,1,48
891,36,2,109
891,62,2,53
892,114,1,62
892,5,2,109
892,70,2,114
893,96,2,150
893,75,2,48
893,46,2,57
894,91,1,49
894,28,2,44
894,100,1,55
895,141,2,36
895,130,2,56
895,112,1,54
896,109,2,48
896,57,1,46
896,132,2,63
897,101,2,49
897,41,1,53
897,12,2,151
898,77,1,62
898,82,1,48
898,88,1,48
899,83,1,49
899,23,2,114
899,76,2,152
900,45,1,152
900,41,1,54
900,81,2,64
901,78,2,168
901,19,2,59
901,89,2,52
902,52,2,65
902,101,1,44
902,2,1,170
903,67,1,58
903,133,2,164
903,4,1,44
904,71,2,48
904,124,1,50
904,42,2,53
905,69,2,47
905,40,2,117
905,113,1,62
905,11,1,50
906,119,2,63
906,3,2,58
906,120,2,69
906,75,1,69
907,109,2,49
907,34,1,47
907,82,2,52
907,21,1,57
908,5,2,110
908,94,1,58
908,65,2,58
908,41,2,52
909,84,2,54
909,38,2,50
909,52,1,55
909,71,2,49
910,99,2,49
910,136,2,57
910,23,2,115
911,66,2,44
911,33,2,52
911,62,1,58
912,36,2,110
912,29,1,49
912,22,1,54
913,52,1,56
913,38,1,61
913,19,1,108
914,113,1,63
914,2,1,171
914,112,1,55
915,73,1,153
915,39,2,60
915,11,1,51
916,24,1,52
916,85,2,55
916,33,2,53
917,115,2,55
917,86,1,57
917,137,1,59
918,59,2,54
918,2,1,172
918,77,1,63
918,10,2,36
919,87,2,57
919,132,1,58
919,18,2,51
919,25,2,52
920,95,1,52
920,118,2,47
920,18,2,52
921,65,2,59
921,3,1,49
921,33,2,54
922,125,2,59
922,75,1,70
922,43,2,72
923,69,1,50
923,38,2,51
923,45,1,153
923,127,2,48
924,36,2,111
924,50,1,145
924,21,1,58
924,95,2,64
925,102,1,111
925,118,1,165
925,92,2,52
926,144,1,47
926,101,1,45
926,70,2,115
927,106,2,51
927,147,2,164
927,82,2,53
928,130,1,59
928,53,1,58
928,56,1,66
929,30,2,44
929,19,1,109
929,89,2,53
930,87,2,58
930,103,1,68
930,24,1,53
931,147,2,165
931,135,2,50
931,60,1,57
932,52,2,66
932,81,2,65
932,129,2,70
933,137,1,60
933,150,2,52
933,148,1,48
934,28,2,45
934,50,1,146
934,75,1,71
934,125,2,60
935,71,1,53
935,93,2,150
935,122,2,57
936,51,2,44
936,88,2,56
936,101,2,50
937,85,2,56
937,149,2,56
937,12,2,152
938,131,1,147
938,42,2,54
938,84,2,55
938,92,2,53
939,102,1,112
939,77,1,64
939,25,2,53
940,123,2,53
940,51,2,45
940,22,1,55
941,83,1,50
941,130,2,57
941,69,1,51
942,59,2,55
942,123,2,54
942,1,1,162
943,77,1,65
943,146,1,61
943,101,2,51
943,23,1,163
944,38,1,62
944,60,1,58
944,56,1,67
945,150,2,53
945,109,2,50
945,106,2,52
946,58,1,149
946,109,2,51
946,150,2,54
947,100,2,161
947,5,2,111
947,140,2,56
948,118,1,166
948,15,2,58
948,49,2,162
949,28,2,46
949,93,2,151
949,54,2,56
950,36,2,112
950,112,1,56
950,6,2,164
951,105,1,56
951,139,2,163
951,69,2,48
952,51,2,46
952,9,1,54
952,2,1,173
953,92,1,41
953,150,1,58
953,51,2,47
954,76,2,153
954,2,1,174
954,17,1,49
955,87,2,59
955,19,2,60
955,37,1,164
956,96,1,56
956,111,1,166
956,34,1,48
957,101,1,46
957,6,2,165
957,12,1,51
958,103,1,69
958,141,2,37
958,89,2,54
959,101,1,47
959,10,2,37
959,83,1,51
960,77,1,66
960,111,1,167
960,59,2,56
961,90,2,44
961,43,2,73
961,95,1,53
962,13,2,55
962,5,2,112
962,15,2,59
963,79,1,51
963,128,1,59
963,92,2,54
963,61,1,46
964,10,2,38
964,113,1,64
964,96,1,57
965,66,2,45
965,69,2,49
965,118,2,48
966,129,2,71
966,26,1,54
966,139,2,164
967,135,1,66
967,76,2,154
967,117,2,70
968,28,2,47
968,16,2,55
968,39,2,61
969,79,1,52
969,66,2,46
969,150,1,59
970,149,2,57
970,80,1,59
970,71,2,50
971,49,1,145
971,79,1,53
971,92,1,42
972,29,1,50
972,59,2,57
972,74,2,64
973,15,2,60
973,59,2,58
973,73,1,154
974,26,2,58
974,56,2,54
974,79,1,54
975,63,1,53
975,28,2,48
975,12,1,52
976,30,1,49
976,86,1,58
976,74,1,58
976,34,1,49
977,117,2,71
977,4,1,45
977,24,1,54
977,116,1,60
978,48,1,50
978,149,2,58
978,11,1,52
979,124,1,51
979,132,1,59
979,26,2,59
980,86,1,59
980,42,1,143
980,65,2,60
981,62,2,54
981,10,2,39
981,150,1,60
981,99,2,50
982,131,1,148
982,135,1,67
982,6,2,166
982,56,1,68
983,139,2,165
983,115,2,56
983,88,2,57
984,39,2,62
984,34,1,50
984,69,2,50
985,61,1,47
985,9,2,46
985,130,2,58
986,62,2,55
986,91,1,50
986,21,1,59
987,59,2,59
987,34,1,51
987,150,1,61
988,83,1,52
988,135,1,68
988,56,2,55
989,68,1,55
989,91,2,51
989,102,2,59
990,141,1,46
990,101,2,52
990,64,2,48
991,101,2,53
991,2,1,175
991,114,1,63
992,16,1,50
992,111,1,168
992,12,1,53
993,118,2,49
993,22,1,56
993,146,1,62
993,99,2,51
994,6,1,48
994,83,2,58
994,132,1,60
995,39,2,63
995,101,2,54
995,96,1,58
996,46,2,58
996,105,2,57
996,27,2,67
997,82,2,54
997,10,2,40
997,39,2,64
998,10,2,41
998,33,2,55
998,119,2,64
999,130,2,59
999,40,2,118
999,134,2,63
1000,92,1,43
1000,105,1,57
1000,46,2,59
1001,15,2,61
1001,36,2,113
1001,65,2,61
1002,150,2,55
1002,6,2,167
1002,31,1,55
1002,59,2,60
1003,46,2,60
1003,74,2,65
1003,141,2,38
1004,19,2,61
1004,84,2,56
1004,23,1,164
1005,25,2,54
1005,148,1,49
1005,101,2,55
1006,47,2,59
1006,41,2,53
1006,113,1,65
1007,95,2,65
1007,56,2,56
1007,66,2,47
1008,146,1,63
1008,1,1,163
1008,9,1,55
1009,27,2,68
1009,90,2,45
1009,150,1,62
1010,65,2,62
1010,124,2,65
1010,25,2,55
1011,109,2,52
1011,12,1,54
1011,124,1,52
1012,95,1,54
1012,101,2,56
1012,19,1,110
1012,105,2,58
1013,88,2,58
1013,30,1,50
1013,28,2,49
1014,62,2,56
1014,124,1,53
1014,147,2,166
1015,23,1,165
1015,20,1,60
1015,131,1,149
1015,134,2,64
1016,106,2,53
1016,12,1,55
1016,71,2,51
1017,120,2,70
1017,72,1,58
1017,114,1,64
1018,97,2,53
1018,53,1,59
1018,23,1,166
1019,48,1,51
1019,47,2,60
1019,59,1,65
1020,17,1,50
1020,31,1,56
1020,70,2,116
1021,88,2,59
1021,64,2,49
1021,26,1,55
1021,91,1,51
1022,31,1,57
1022,20,2,62
1022,126,1,60
1023,28,2,50
1023,83,1,53
1023,131,1,150
1024,92,1,44
1024,123,2,55
1024,6,1,49
1025,141,1,47
1025,111,1,169
1025,38,1,63
1026,65,2,63
1026,68,1,56
1026,122,2,58
1027,115,2,57
1027,39,2,65
1027,141,2,39
1028,99,2,52
1028,59,2,61
1028,43,2,74
1029,102,2,60
1029,88,2,60
1029,130,1,60
1029,115,2,58
1030,3,1,50
1030,102,1,113
1030,16,1,51
1030,23,2,116
1031,119,2,65
1031,148,1,50
1031,33,2,56
1031,118,1,167
1032,16,1,52
1032,78,2,169
1032,124,1,54
1033,130,1,61
1033,103,1,70
1033,33,2,57
1033,102,1,114
1034,129,2,72
1034,127,2,49
1034,67,1,59
1035,15,2,62
1035,20,1,61
1035,9,1,56
1036,42,1,144
1036,41,1,55
1036,95,2,66
1037,34,1,52
1037,89,2,55
1037,71,1,54
1037,150,1,63
1038,134,2,65
1038,126,1,61
1038,43,2,75
1039,101,1,48
1039,36,2,114
1039,46,2,61
1040,130,1,62
1040,28,2,51
1040,18,2,53
1040,31,1,58
1041,12,1,56
1041,144,1,48
1041,75,1,72
1041,99,2,53
1042,123,2,56
1042,135,1,69
1042,130,2,60
1043,141,2,40
1043,124,1,55
1043,81,2,66
1044,56,2,57
1044,49,1,146
1044,103,1,71
1045,58,1,150
1045,105,1,58
1045,109,2,53
1046,73,1,155
1046,124,1,56
1046,76,2,155
1047,42,2,55
1047,91,1,52
1047,71,1,55
1047,125,2,61
1048,47,2,61
1048,120,1,44
1048,112,2,45
1049,53,1,60
1049,47,2,62
1049,91,2,52
1050,50,1,147
1050,91,1,53
1050,1,1,164
1051,78,1,46
1051,52,2,67
1051,149,2,59
1052,5,2,113
